linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
1,djvu,https://files.knihi.com/Knihi/scanned-n/Klauko_Hienadz.Viazmo.djvu,,,Вязьмо,/Hienadz_Klauko/Viazmo.html
