linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
177_0001,Вершы,epub,/Aleh_Lojka/Nakont_sierabra_i_zolata.epub,,,Наконт серабра і золата,/Aleh_Lojka/Nakont_sierabra_i_zolata.html
177_0002,Вершы,epub,/Aleh_Lojka/Radzimie.epub,,,Радзіме,/Aleh_Lojka/Radzimie.html
177_0003,Вершы,djvu,https://files.knihi.com/Knihi/scanned/Lojka.Jak_ahon_jak_vada.djvu,,,"Як агонь, як вада...","/Aleh_Lojka/Jak_ahon,_jak_vada_kniha.html"
177_0004,Вершы,epub,"/Aleh_Lojka/Jak_ahon,_jak_vada.epub",,,"Як агонь, як вада...","/Aleh_Lojka/Jak_ahon,_jak_vada.html"
177_0005,Пераклады,epub,/Francisak_Bahusevic/Sumiac_sosny.epub,Францішак Багушэвіч,/Francisak_Bahusevic/,Шумяць сосны,/Francisak_Bahusevic/Sumiac_sosny.html
177_0006,Пераклады,epub,/Pol_Vierlen/U_miesiacavym_zzianni.epub,Поль Верлен,/Pol_Vierlen/,У месяцавым ззянні,/Pol_Vierlen/U_miesiacavym_zzianni.html
177_0007,Пераклады,epub,/Pol_Vierlen/Saraja_hadzina.epub,Поль Верлен,/Pol_Vierlen/,Шарая гадзіна,/Pol_Vierlen/Saraja_hadzina.html
