linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
1,epub,/Janka_Lucyna/Palaunicyja_akvarelki_z_Palessia.epub,,,Паляўнічыя акварэлькі з Палесся,/Janka_Lucyna/Palaunicyja_akvarelki_z_Palessia.html
2,epub,/Janka_Lucyna/Rodnaj_staroncy.epub,,,Роднай старонцы,/Janka_Lucyna/Rodnaj_staroncy.html
3,djvu,https://files.knihi.com/Knihi/scanned/Lucyna.Z_kryvavych_dzion.djvu,,,З крывавых дзён,/Janka_Lucyna/Z_kryvavych_dzion.html
4,djvu,https://files.knihi.com/Knihi/scanned/Lucyna.Starasc.djvu,,,Старасць не радасць...,/Janka_Lucyna/Starasc_nie_radasc.html
5,epub,/Uladzimir_Marchiel/Lucynava_adkryccio.epub,Уладзімір Мархель,/Uladzimir_Marchiel/,Лучынава адкрыццё,/Uladzimir_Marchiel/Lucynava_adkryccio.html
