linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
125_0001,Паэмы,epub,/Maksim_Tank/Lucyjan_Tapola.epub,,,Люцыян Таполя,/Maksim_Tank/Lucyjan_Tapola.html
125_0002,Вершы,epub,/Maksim_Tank/Ave_Maria.epub,,,Ave Maria,/Maksim_Tank/Ave_Maria.html
125_0003,Вершы,epub,/Maksim_Tank/Boza_moj_scodrasci.epub,,,«Божа мой шчодрасці...»,/Maksim_Tank/Boza_moj_scodrasci.html
125_0004,Вершы,epub,/Maksim_Tank/Halinka_i_vierabiej.epub,,,Галінка і верабей,/Maksim_Tank/Halinka_i_vierabiej.html
125_0005,Вершы,epub,/Maksim_Tank/Dzied_i_scupak.epub,,,Дзед і шчупак,/Maksim_Tank/Dzied_i_scupak.html
125_0006,Вершы,epub,/Maksim_Tank/Drevy_pamirajuc.epub,,,«Дрэвы паміраюць...»,/Maksim_Tank/Drevy_pamirajuc.html
125_0007,Вершы,epub,/Maksim_Tank/Zuk_i_slimak.epub,,,Жук і слімак,/Maksim_Tank/Zuk_i_slimak.html
125_0008,Вершы,epub,/Maksim_Tank/Zavusnicy.epub,,,Завушніцы,/Maksim_Tank/Zavusnicy.html
125_0009,Вершы,epub,/Maksim_Tank/Ivan-dy-Marja.epub,,,Іван-ды-Мар'я,/Maksim_Tank/Ivan-dy-Marja.html
125_0010,Вершы,epub,/Maksim_Tank/Kab_viedali.epub,,,Каб ведалі,/Maksim_Tank/Kab_viedali.html
125_0011,Вершы,epub,/Maksim_Tank/Kazka_pra_Muzyku.epub,,,Казка пра Музыку,/Maksim_Tank/Kazka_pra_Muzyku.html
125_0012,Вершы,epub,/Maksim_Tank/Moj_chleb_nadzionny.epub,,,Мой хлеб надзённы,/Maksim_Tank/Moj_chleb_nadzionny.html
125_0013,Вершы,epub,/Maksim_Tank/Nad_mahilaj_Bahdanovica.epub,,,Над магілай Багдановіча,/Maksim_Tank/Nad_mahilaj_Bahdanovica.html
125_0014,Вершы,epub,/Maksim_Tank/Praciahlasc_dnia_i_nocy.epub,,,Працягласць дня i ночы,/Maksim_Tank/Praciahlasc_dnia_i_nocy.html
125_0015,Вершы,epub,/Maksim_Tank/Prytca_pra_chleb.epub,,,Прытча пра хлеб,/Maksim_Tank/Prytca_pra_chleb.html
125_0016,Вершы,epub,/Maksim_Tank/Rodnaja_mova.epub,,,Родная мова,/Maksim_Tank/Rodnaja_mova.html
