linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
083_0001,Раманы,epub,/Piatrus_Brouka/Kali_zlivajucca_reki.epub,,,Калі зліваюцца рэкі,/Piatrus_Brouka/Kali_zlivajucca_reki.html
083_0002,Паэмы,epub,/Piatrus_Brouka/1914.epub,,,1914,/Piatrus_Brouka/1914.html
083_0003,Паэмы,epub,/Piatrus_Brouka/Backau_dom.epub,,,Бацькаў дом,/Piatrus_Brouka/Backau_dom.html
083_0004,Паэмы,djvu,https://files.knihi.com/Knihi/scanned/Brouka.Bielarus.djvu,,,Беларусь,/Piatrus_Brouka/Bielarus.html
083_0005,Паэмы,epub,/Piatrus_Brouka/Bielarus_text.epub,,,Беларусь,/Piatrus_Brouka/Bielarus_text.html
083_0006,Паэмы,epub,/Piatrus_Brouka/Holas_serca.epub,,,Голас сэрца,/Piatrus_Brouka/Holas_serca.html
083_0007,Паэмы,epub,/Piatrus_Brouka/Dzied_i_unuk.epub,,,Дзед і ўнук,/Piatrus_Brouka/Dzied_i_unuk.html
083_0008,Паэмы,epub,/Piatrus_Brouka/Dobry_druh.epub,,,Добры друг,/Piatrus_Brouka/Dobry_druh.html
083_0009,Паэмы,epub,/Piatrus_Brouka/Duma_ab_biessmiarotnasci.epub,,,Дума аб бессмяротнасці,/Piatrus_Brouka/Duma_ab_biessmiarotnasci.html
083_0010,Паэмы,epub,/Piatrus_Brouka/Z_paemy_Minsk.epub,,,"З паэмы ""Мінск""",/Piatrus_Brouka/Z_paemy_Minsk.html
083_0011,Паэмы,epub,/Piatrus_Brouka/Z_paemy_Tak_pacynalasia_maladosc.epub,,,"З паэмы ""Так пачыналася маладосць""",/Piatrus_Brouka/Z_paemy_Tak_pacynalasia_maladosc.html
083_0012,Паэмы,epub,/Piatrus_Brouka/Zausiody_z_Leninym.epub,,,Заўсёды з Леніным,/Piatrus_Brouka/Zausiody_z_Leninym.html
083_0013,Паэмы,epub,/Piatrus_Brouka/Kaciaryna.epub,,,Кацярына,/Piatrus_Brouka/Kaciaryna.html
083_0014,Паэмы,epub,/Piatrus_Brouka/Kiryl_Prakopavic.epub,,,Кірыл Пракопавіч,/Piatrus_Brouka/Kiryl_Prakopavic.html
083_0015,Паэмы,epub,/Piatrus_Brouka/Lasy_naddzvinskija.epub,,,Лясы наддзвінскія,/Piatrus_Brouka/Lasy_naddzvinskija.html
083_0016,Паэмы,epub,/Piatrus_Brouka/Nas_muziej.epub,,,Наш музей,/Piatrus_Brouka/Nas_muziej.html
083_0017,Паэмы,epub,/Piatrus_Brouka/Palanianka.epub,,,Паланянка,/Piatrus_Brouka/Palanianka.html
083_0018,Паэмы,epub,/Piatrus_Brouka/Paema_pra_Smalackova.epub,,,Паэма пра Смалячкова,/Piatrus_Brouka/Paema_pra_Smalackova.html
083_0019,Паэмы,epub,/Piatrus_Brouka/Praz_hory_i_step.epub,,,Праз горы і стэп,/Piatrus_Brouka/Praz_hory_i_step.html
083_0020,Паэмы,epub,/Piatrus_Brouka/Pramova_faktami.epub,,,Прамова фактамі,/Piatrus_Brouka/Pramova_faktami.html
083_0021,Паэмы,epub,/Piatrus_Brouka/Rodnyja_bierahi.epub,,,Родныя берагі,/Piatrus_Brouka/Rodnyja_bierahi.html
083_0022,Паэмы,epub,/Piatrus_Brouka/Siabry.epub,,,Сябры,/Piatrus_Brouka/Siabry.html
083_0023,Паэмы,epub,/Piatrus_Brouka/Chleb.epub,,,Хлеб,/Piatrus_Brouka/Chleb.html
083_0024,Паэмы,epub,/Piatrus_Brouka/Cyrvon-haradok.epub,,,Чырвон-гарадок,/Piatrus_Brouka/Cyrvon-haradok.html
083_0025,Паэмы,epub,/Piatrus_Brouka/Jasny_kut.epub,,,Ясны кут,/Piatrus_Brouka/Jasny_kut.html
083_0026,Вершы,epub,/Piatrus_Brouka/Vos_i_leta_syslo_Nadychod_vosieni.epub,,,"""Вось і лета сышло..."" (Надыход восені)",/Piatrus_Brouka/Vos_i_leta_syslo_Nadychod_vosieni.html
083_0027,Вершы,epub,/Piatrus_Brouka/A_ty_idzi.epub,,,А ты ідзі...,/Piatrus_Brouka/A_ty_idzi.html
083_0028,Вершы,epub,/Piatrus_Brouka/Aleksandryna.epub,,,Александрына,/Piatrus_Brouka/Aleksandryna.html
083_0029,Вершы,epub,"/Piatrus_Brouka/Budziem_siejac,_bielarusy.epub",,,"Будзем сеяць, беларусы!","/Piatrus_Brouka/Budziem_siejac,_bielarusy.html"
083_0030,Вершы,epub,/Piatrus_Brouka/Viersy_1926-1941.epub,,,Вершы (1926–1941),/Piatrus_Brouka/Viersy_1926-1941.html
083_0031,Вершы,epub,/Piatrus_Brouka/Viersy_1941-1953.epub,,,Вершы (1941–1953),/Piatrus_Brouka/Viersy_1941-1953.html
083_0032,Вершы,epub,/Piatrus_Brouka/Viersy_1954-1964.epub,,,Вершы (1954–1964),/Piatrus_Brouka/Viersy_1954-1964.html
083_0033,Вершы,epub,/Piatrus_Brouka/Viersy_1965-1972.epub,,,Вершы (1965–1972),/Piatrus_Brouka/Viersy_1965-1972.html
083_0034,Вершы,epub,/Piatrus_Brouka/Kali_laska.epub,,,Калі ласка!,/Piatrus_Brouka/Kali_laska.html
083_0035,Вершы,epub,/Piatrus_Brouka/Kropla.epub,,,Кропля,/Piatrus_Brouka/Kropla.html
083_0036,Вершы,epub,/Piatrus_Brouka/Nadzia-Nadziejka.epub,,,Надзя-Надзейка,/Piatrus_Brouka/Nadzia-Nadziejka.html
083_0037,Вершы,epub,/Piatrus_Brouka/Pachnie_cabor.epub,,,Пахне чабор...,/Piatrus_Brouka/Pachnie_cabor.html
083_0038,Вершы,epub,/Piatrus_Brouka/Rodnyja_slovy.epub,,,Родныя словы,/Piatrus_Brouka/Rodnyja_slovy.html
083_0039,Вершы,epub,/Piatrus_Brouka/Jak_list_dubovy.epub,,,Як ліст дубовы...,/Piatrus_Brouka/Jak_list_dubovy.html
083_0040,Аўдыё,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Piatrus_Brouka/Piatrus_Brouka.A_ty_idzi.mp3,,,А ты ідзі...,/Piatrus_Brouka/A_ty_idzi_audio.html
083_0041,Аўдыё,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Piatrus_Brouka/Piatrus_Brouka.Aleksandryna.mp3,,,Александрына,/Piatrus_Brouka/Aleksandryna_audio.html
083_0042,Аўдыё,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Piatrus_Brouka/Piatrus_Brouka.Budziem_siejac_bielarusy.mp3,,,"Будзем сеяць, беларусы","/Piatrus_Brouka/Budziem_siejac,_bielarusy_audio.html"
083_0043,Аўдыё,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Piatrus_Brouka/Piatrus_Brouka.Nadzia_nadziejka.mp3,,,Надзя-надзейка,/Piatrus_Brouka/Nadzia-nadziejka_audio.html
083_0044,Аўдыё,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Piatrus_Brouka/Piatrus_Brouka.Nadychod_vosieni.mp3,,,Надыход восені,/Piatrus_Brouka/Nadychod_vosieni_audio.html
083_0045,Аўдыё,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Piatrus_Brouka/Piatrus_Brouka.Rodnyja_slovy.mp3,,,Родныя словы,/Piatrus_Brouka/Rodnyja_slovy_audio.html
083_0046,Аўдыё - галасы паэтаў,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Piatrus_Brouka.Byvaje_sto_chtosci_pakinie_svoj_dom.mp3,,,Бывае што хтосьці пакіне свой дом,/Piatrus_Brouka/Byvaje_sto_chtosci_pakinie_svoj_dom_authoraudio.html
083_0047,Аўдыё - галасы паэтаў,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Piatrus_Brouka.Partyzanski_telehraf.mp3,,,Партызанскі тэлеграф,/Piatrus_Brouka/Partyzanski_telehraf_authoraudio.html
083_0048,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Brouka_Piatrus.Zbor_tvorau_7_3.djvu,,,"Збор твораў у 7 тамах, т. 3","/Piatrus_Brouka/Zbor_tvorau_u_7_tamach,_t_3.html"
083_0049,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Brouka_Piatrus.Zbor_tvorau_09_01.djvu,,,"Збор твораў у 9 тамах, т. 1","/Piatrus_Brouka/Zbor_tvorau_u_9_tamach,_t_1.html"
083_0050,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Brouka_Piatrus.Zbor_tvorau_09_02.djvu,,,"Збор твораў у 9 тамах, т. 2","/Piatrus_Brouka/Zbor_tvorau_u_9_tamach,_t_2.html"
083_0051,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Brouka_Piatrus.Zbor_tvorau_09_03.djvu,,,"Збор твораў у 9 тамах, т. 3","/Piatrus_Brouka/Zbor_tvorau_u_9_tamach,_t_3.html"
083_0052,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Brouka_Piatrus.Zbor_tvorau_09_04.djvu,,,"Збор твораў у 9 тамах, т. 4","/Piatrus_Brouka/Zbor_tvorau_u_9_tamach,_t_4.html"
083_0053,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Brouka_Piatrus.Zbor_tvorau_09_05.djvu,,,"Збор твораў у 9 тамах, т. 5","/Piatrus_Brouka/Zbor_tvorau_u_9_tamach,_t_5.html"
083_0054,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Brouka_Piatrus.Zbor_tvorau_09_06.djvu,,,"Збор твораў у 9 тамах, т. 6","/Piatrus_Brouka/Zbor_tvorau_u_9_tamach,_t_6.html"
083_0055,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n2/Brouka_Piatrus.Zbor_tvorau_09_07.djvu,,,"Збор твораў у 9 тамах, т. 7","/Piatrus_Brouka/Zbor_tvorau_u_9_tamach,_t_7.html"
