linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
045_0001,Вершы,epub,/Janka_Zurba/Mihcieli_zory_u_ciomnaj_nocy.epub,,,Мігцелі зоры ў цёмнай ночы...,/Janka_Zurba/Mihcieli_zory_u_ciomnaj_nocy.html
045_0002,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Zurba_Janka.Viersy.djvu,,,Вершы,/Janka_Zurba/Viersy.html
045_0003,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Zurba_Janka.Maja_piesnia.djvu,,,Мая песня,/Janka_Zurba/Maja_piesnia.html
045_0004,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Zurba_Janka.Rodnaje.djvu,,,Роднае,/Janka_Zurba/Rodnaje.html
