linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
1,epub,/Piatro_Hlebka/Ahni_Susvietu.epub,,,Агні Сусвету,/Piatro_Hlebka/Ahni_Susvietu.html
2,epub,/Piatro_Hlebka/Apoviesc_pra_kania.epub,,,Аповесць пра каня,/Piatro_Hlebka/Apoviesc_pra_kania.html
3,epub,/Piatro_Hlebka/Aposniaja_streca.epub,,,Апошняя стрэча,/Piatro_Hlebka/Aposniaja_streca.html
4,epub,/Piatro_Hlebka/Arka_nad_akijanam.epub,,,Арка над акіянам,/Piatro_Hlebka/Arka_nad_akijanam.html
5,epub,/Piatro_Hlebka/Arlanka.epub,,,Арлянка,/Piatro_Hlebka/Arlanka.html
6,epub,/Piatro_Hlebka/Viersy_1925-1967.epub,,,Вершы (1925-1967),/Piatro_Hlebka/Viersy_1925-1967.html
7,epub,/Piatro_Hlebka/Hieroj_i_partyzanka.epub,,,Герой і партызанка,/Piatro_Hlebka/Hieroj_i_partyzanka.html
8,epub,/Piatro_Hlebka/Dvanaccaty_zjezd_KPB.epub,,,Дванаццаты з'езд КПБ,/Piatro_Hlebka/Dvanaccaty_zjezd_KPB.html
9,epub,/Piatro_Hlebka/Dvaccaty_hod.epub,,,Дваццаты год,/Piatro_Hlebka/Dvaccaty_hod.html
10,epub,/Piatro_Hlebka/Kara.epub,,,Кара,/Piatro_Hlebka/Kara.html
11,epub,/Piatro_Hlebka/Karmensita.epub,,,Кармэнсіта,/Piatro_Hlebka/Karmensita.html
12,epub,/Piatro_Hlebka/Kryvavaja_niadziela.epub,,,Крывавая нядзеля,/Piatro_Hlebka/Kryvavaja_niadziela.html
13,epub,/Piatro_Hlebka/Kurhan.epub,,,Курган,/Piatro_Hlebka/Kurhan.html
14,epub,/Piatro_Hlebka/Lasnoje_vodhulle.epub,,,Лясное водгулле,/Piatro_Hlebka/Lasnoje_vodhulle.html
15,epub,/Piatro_Hlebka/Matcyny_kazki.epub,,,Матчыны казкі,/Piatro_Hlebka/Matcyny_kazki.html
16,epub,/Piatro_Hlebka/Muznasc.epub,,,Мужнасць,/Piatro_Hlebka/Muznasc.html
17,epub,/Piatro_Hlebka/Nad_Biarozaj-rakoj.epub,,,Над Бярозай-ракой,/Piatro_Hlebka/Nad_Biarozaj-rakoj.html
