linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
60,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Na_dziady.mp3,,,На дзяды,/Maksim_Tank/Na_dziady_audio.html
61,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Na_dosvitku.mp3,,,На досвітку,/Maksim_Tank/Na_dosvitku_audio.html
62,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Na_rybalcy.mp3,,,На рыбалцы,/Maksim_Tank/Na_rybalcy_audio.html
63,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Nad_adkazami_malych.mp3,,,Над адказамі малых,/Maksim_Tank/Nad_adkazami_malych_audio.html
64,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Nastaunik.mp3,,,Настаўнік,/Maksim_Tank/Nastaunik_audio.html
65,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Nastolnik.mp3,,,Настольнік,/Maksim_Tank/Nastolnik_audio.html
66,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Niekali_niejki_historyk.mp3,,,Некалі нейкі гісторык,/Maksim_Tank/Niekali_niejki_historyk_audio.html
67,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Niescichana_sumicie.mp3,,,Несціхана шуміце,/Maksim_Tank/Niescichana_sumicie_audio.html
68,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.O_nie_pakidaj_mianie_smiech.mp3,,,"О, не пакідай мяне, смех","/Maksim_Tank/O,_nie_pakidaj_mianie,_smiech_audio.html"
69,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Pa_tym_jak_niekatoryja.mp3,,,Па тым як некаторыя,/Maksim_Tank/Pa_tym_jak_niekatoryja_audio.html
70,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Padsluchanaje.mp3,,,Падслуханае,/Maksim_Tank/Padsluchanaje_audio.html
71,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Pakul_piaje_serca.mp3,,,Пакуль пяе сэрца,/Maksim_Tank/Pakul_piaje_serca_audio.html
72,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Paslia_sniehapadu.mp3,,,Пасля снегападу,/Maksim_Tank/Pasla_sniehapadu_audio.html
73,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Paunocnaja_saha.mp3,,,Паўночная сага,/Maksim_Tank/Paunocnaja_saha_audio.html
74,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Pierad_novym_hodam.mp3,,,Перад новым годам,/Maksim_Tank/Pierad_novym_hodam_audio.html
75,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Planset.mp3,,,Планшэт,/Maksim_Tank/Planset_audio.html
76,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Pomniu_maci_havaryla.mp3,,,Помню маці гаварыла,/Maksim_Tank/Pomniu_maci_havaryla_audio.html
77,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Pra_adpuscennie_hrachou.mp3,,,Пра адпушчэнне грахоў,/Maksim_Tank/Pra_adpuscennie_hrachou_audio.html
78,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Maksim_Tank/Maksim_Tank.Praciahlasc_dnia_i_nocy.mp3,,,Працягласць дня і ночы,/Maksim_Tank/Praciahlasc_dnia_i_nocy_audio.html
79,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Prosba_ab_daravanni.mp3,,,Просьба аб дараванні,/Maksim_Tank/Prosba_ab_daravanni_audio.html
80,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Prykmiety.mp3,,,Прыкметы,/Maksim_Tank/Prykmiety_audio.html
81,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Prysyuka_huzika.mp3,,,Прышыўка гузіка,/Maksim_Tank/Prysyuka_huzika_audio.html
82,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Radzima.mp3,,,Радзіма,/Maksim_Tank/Radzima_audio.html
83,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Maksim_Tank/Maksim_Tank.Rodnaja_mova.mp3,,,Родная мова,/Maksim_Tank/Rodnaja_mova_audio.html
84,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Saldacki_raniec.mp3,,,Салдацкі ранец,/Maksim_Tank/Saldacki_raniec_audio.html
85,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Saliut_pieramohi.mp3,,,Салют перамогі,/Maksim_Tank/Salut_pieramohi_audio.html
86,mp3,https://files.knihi.com/Knihi/mininfarm/Skolnikam/10_klas/Maksim_Tank/Maksim_Tank.Spatkannie.mp3,,,Спатканне,/Maksim_Tank/Spatkannie_audio.html
87,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Stahavannie.mp3,,,Стагаванне,/Maksim_Tank/Stahavannie_audio.html
88,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Tabie.mp3,,,Табе,/Maksim_Tank/Tabie_audio.html
89,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Tajnaja_viacera.mp3,,,Тайная вячэра,/Maksim_Tank/Tajnaja_viacera_audio.html
90,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Turkmienski_dyvan.mp3,,,Туркменскі дыван,/Maksim_Tank/Turkmienski_dyvan_audio.html
91,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Tutaka.mp3,,,Тутака,/Maksim_Tank/Tutaka_audio.html
92,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Ty_kazas_nie_pomnis.mp3,,,Ты кажаш - не помніш,/Maksim_Tank/Ty_kazas_-_nie_pomnis_audio.html
93,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Ty_nie_raunuj.mp3,,,Ты не раўнуй,/Maksim_Tank/Ty_nie_raunuj_audio.html
94,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.U_zavieju.mp3,,,У завею,/Maksim_Tank/U_zavieju_audio.html
95,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.U_zacisnaje_rannie.mp3,,,У зацішнае ранне,/Maksim_Tank/U_zacisnaje_rannie_audio.html
96,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.U_listapad.mp3,,,У лістапад,/Maksim_Tank/U_listapad_audio.html
97,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.U_noc_na_Jana.mp3,,,У ноч на Яна,/Maksim_Tank/U_noc_na_Jana_audio.html
98,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Chadzila_maja_babka.mp3,,,Хадзіла мая бабка,/Maksim_Tank/Chadzila_maja_babka_audio.html
99,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Choc_usie_lietucienniki.mp3,,,Хоць усе летуценнікі,/Maksim_Tank/Choc_usie_letucienniki_audio.html
100,mp3,https://files.knihi.com/Knihi/mininfarm/Sucasnaja_proza/Maksim_Tank/Maksim_Tank.Camusci_praz_daliec.mp3,,,Чамусці праз далеч,/Maksim_Tank/Camusci_praz_dalec_audio.html
