linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
129_0001,,epub,/Edzi_Ahniacviet/Piersaje_slova.epub,,,Першае слова,/Edzi_Ahniacviet/Piersaje_slova.html
129_0002,Вершы,epub,/Edzi_Ahniacviet/Samym_molodym-rus.epub,,,Самым молодым,/Edzi_Ahniacviet/Samym_molodym-rus.html
129_0003,Пераклады,epub,/Hijom_Apaliner/Ziamny_Akijan.epub,Гіём Апалінэр,/Hijom_Apaliner/,Зямны Акіян,/Hijom_Apaliner/Ziamny_Akijan.html
129_0004,Пераклады,epub,/Alaksandar_Puskin/Daroznyja_skarhi.epub,Аляксандар Пушкін,/Alaksandar_Puskin/,Дарожныя скаргі,/Alaksandar_Puskin/Daroznyja_skarhi.html
129_0005,Пераклады,epub,"/Alaksandar_Puskin/Tabie,_paetu_i_hieroju.epub",Аляксандар Пушкін,/Alaksandar_Puskin/,"«Табе, паэту і герою!..»","/Alaksandar_Puskin/Tabie,_paetu_i_hieroju.html"
