linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
015_0001,Вершы,epub,"/Kastus_Kalinouski/Maryska_carnabreva,_halubka_maja.epub",,,"«Марыська чарнабрэва, галубка мая...»","/Kastus_Kalinouski/Maryska_carnabreva,_halubka_maja.html"
015_0002,Вершы,epub,"/Kastus_Kalinouski/Muzyckaja_prauda,_1.epub",,,"Мужыцкая праўда, №1","/Kastus_Kalinouski/Muzyckaja_prauda,_1.html"
015_0003,Вершы,epub,"/Kastus_Kalinouski/Muzyckaja_prauda,_2.epub",,,"Мужыцкая праўда, №2","/Kastus_Kalinouski/Muzyckaja_prauda,_2.html"
015_0004,Вершы,epub,"/Kastus_Kalinouski/Muzyckaja_prauda,_3.epub",,,"Мужыцкая праўда, №3","/Kastus_Kalinouski/Muzyckaja_prauda,_3.html"
015_0005,Вершы,epub,"/Kastus_Kalinouski/Muzyckaja_prauda,_4.epub",,,"Мужыцкая праўда, №4","/Kastus_Kalinouski/Muzyckaja_prauda,_4.html"
015_0006,Вершы,epub,"/Kastus_Kalinouski/Muzyckaja_prauda,_5.epub",,,"Мужыцкая праўда, №5","/Kastus_Kalinouski/Muzyckaja_prauda,_5.html"
015_0007,Вершы,epub,"/Kastus_Kalinouski/Muzyckaja_prauda,_6.epub",,,"Мужыцкая праўда, №6","/Kastus_Kalinouski/Muzyckaja_prauda,_6.html"
015_0008,Вершы,epub,"/Kastus_Kalinouski/Muzyckaja_prauda,_7.epub",,,"Мужыцкая праўда, №7","/Kastus_Kalinouski/Muzyckaja_prauda,_7.html"
015_0009,Вершы,epub,/Kastus_Kalinouski/Pismy_z-pad_sybienicy.epub,,,Пісьмы з-пад шыбеніцы,/Kastus_Kalinouski/Pismy_z-pad_sybienicy.html
