linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
165_0001,Вершы,epub,/Anatol_Vialuhin/Spiely_bor.epub,,,Спелы бор,/Anatol_Vialuhin/Spiely_bor.html
165_0002,Аўдыё,mp3,https://files.knihi.com/Knihi/radio/A.Vialuhin_-_Spiely_bor.mp3,,,Спелы бор,/Anatol_Vialuhin/Spiely_bor_audio.html
165_0003,Аўдыё,epub,/Anatol_Vialuhin/Charastvo_zyccia_i_slova.epub,,,Хараство жыцця і слова,/Anatol_Vialuhin/Charastvo_zyccia_i_slova.html
165_0004,Аўдыё - галасы паэтаў,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Anatol_Vialuhin.Viecar.mp3,,,Вечар,/Anatol_Vialuhin/Viecar_authoraudio.html
165_0005,Аўдыё - галасы паэтаў,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Anatol_Vialuhin.Partyzanskaja_skola.mp3,,,Партызанская школа,/Anatol_Vialuhin/Partyzanskaja_skola_authoraudio.html
165_0006,Аўдыё - галасы паэтаў,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Anatol_Vialuhin.Spiely_bor.mp3,,,Спелы бор,/Anatol_Vialuhin/Spiely_bor_authoraudio.html
165_0007,Аўдыё - галасы паэтаў,mp3,https://files.knihi.com/Knihi/daslanaje001/Halasy_Paetau/Anatol_Vialuhin.Cakannie.mp3,,,Чаканне,/Anatol_Vialuhin/Cakannie_authoraudio.html
165_0008,Кнігі,djvu,https://files.knihi.com/Knihi/scanned-n/Vialuhin_Anatol.Z_bielaha_kamiennia-siniaje_plamiennie.djvu,,,З белага камення - сіняе пламенне,/Anatol_Vialuhin/Z_bielaha_kamiennia_-_siniaje_plamiennie.html
