linkId,blText,blHref,otherPersonName,otherPersonHref,workName,workHref
1,epub,/Ciotka/Asiennija_listy.epub,,,Асеннія лісты,/Ciotka/Asiennija_listy.html
2,epub,/Ciotka/Viera_bielarusa.epub,,,Вера беларуса,/Ciotka/Viera_bielarusa.html
3,epub,/Ciotka/Maje_dumki.epub,,,Мае думкі,/Ciotka/Maje_dumki.html
4,epub,/Ciotka/Mora.epub,,,Мора,/Ciotka/Mora.html
5,epub,/Ciotka/Susiedziam_u_niavoli.epub,,,Суседзям у няволі,/Ciotka/Susiedziam_u_niavoli.html
6,epub,/Ciotka/Sanujcie_rodnaje_slova.epub,,,Шануйце роднае слова!,/Ciotka/Sanujcie_rodnaje_slova.html
7,djvu,https://files.knihi.com/Knihi/scanned-n2/Ciotka.Tvory.djvu,,,Творы,/Ciotka/Tvory.html
8,epub,/Ciotka/Samo_toj_nie_promieni_sie-bul.epub,,,Само той не промени се,/Ciotka/Samo_toj_nie_promieni_sie-bul.html
9,epub,/Ciotka/Cihulka-bul.epub,,,Цигулка,/Ciotka/Cihulka-bul.html
10,epub,/Ciotka/Herbstblatter-deu.epub,,,Herbstblätter,/Ciotka/Herbstblatter-deu.html
11,epub,/Ciotka/The_faith_of_a_Belarusian-eng.epub,,,The faith of a Belarusian,/Ciotka/The_faith_of_a_Belarusian-eng.html
12,epub,/Ciotka/The_musician-eng.epub,,,The musician,/Ciotka/The_musician-eng.html
13,epub,/Ciotka/Bielarusskij_muzykant-rus.epub,,,Беларусский музыкант,/Ciotka/Bielarusskij_muzykant-rus.html
14,epub,/Ciotka/Buria_idiet-rus.epub,,,Буря идет,/Ciotka/Buria_idiet-rus.html
15,epub,/Ciotka/V_dorohu-rus.epub,,,В дорогу,/Ciotka/V_dorohu-rus.html
16,epub,/Ciotka/Kriestjankam-rus.epub,,,Крестьянкам,/Ciotka/Kriestjankam-rus.html
17,epub,/Ciotka/Moi_dumy-rus.epub,,,Мои думы,/Ciotka/Moi_dumy-rus.html
18,epub,/Ciotka/Nasie_pole-rus.epub,,,Наше поле,/Ciotka/Nasie_pole-rus.html
